popularity,duration,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,title
68,191.72,0.226,0.8270000000000001,0.7020000000000001,5.04e-5,6,0.158,-7.263999999999999,major,0.267,130.02,4,0.6940000000000001,CRZY
38,286.693,0.722,0.758,0.6559999999999999,1.9399999999999997e-5,10,0.0773,-9.003,major,0.0367,157.57399999999998,4,0.892,Cuándo Parará La Lluvia
41,212.061,0.00935,0.682,0.843,7.03e-4,4,0.195,-5.917000000000001,minor,0.0364,104.977,4,0.43,Cual es el secreto
47,231.013,0.0211,0.579,0.7170000000000001,3.85e-5,6,0.154,-5.154,minor,0.0479,177.78799999999998,4,0.616,Cuando Te Veo
39,179.44,0.5720000000000001,0.633,0.7390000000000001,3.57e-6,8,0.248,-5.5889999999999995,major,0.0439,104.226,4,0.727,"Cuando, Cuando"
46,454.291,0.5710000000000001,0.546,0.535,0.846,7,0.108,-10.199,major,0.0561,80.789,4,0.649,Cuchifrito
68,290.96,0.00719,0.409,0.92,0.00105,11,0.0823,-5.439,minor,0.12,145.085,4,0.37,Cum on Feel the Noize
68,287.4,1.83e-4,0.441,0.908,0.00328,11,0.0612,-4.627,minor,0.115,145.439,4,0.632,Cum on Feel the Noize
45,246.6,0.365,0.813,0.8690000000000001,0,7,0.23,-6.211,major,0.133,92.999,4,0.9,Cumbia de los Aburridos
51,223.986,0.0514,0.468,0.716,0.0952,0,0.0766,-4.854,major,0.0499,108.115,4,0.375,Cupid
53,220.49,0.13699999999999998,0.87,0.629,0,0,0.115,-3.824,major,0.0905,114.983,4,0.562,Cupid
55,76.946,0.5539999999999999,0.927,0.32899999999999996,2.8699999999999996e-5,7,0.0302,-13.675999999999998,major,0.156,129.998,4,0.7909999999999999,Cups - Movie Version
8,375.693,0.97,0.617,0.34299999999999997,0.931,10,0.0763,-16.329,major,0.0378,104.271,3,0.841,Curacao
25,239.173,0.31,0.9,0.459,0.805,11,0.0976,-11.524,minor,0.14300000000000002,140.01,4,0.5329999999999999,Currency
25,223.56,1.33e-4,0.311,0.884,0.0265,11,0.124,-4.313,major,0.0703,131.733,4,0.364,Curse the Weather
73,161.989,0.294,0.76,0.476,0,8,0.1,-8.103,major,0.241,147.01,4,0.354,Curve (feat. The Weeknd)
51,185.693,0.00554,0.469,0.825,0.00199,4,0.133,-6.612,minor,0.0319,110.839,4,0.659,Cut Your Hair (Remastered)
72,261.703,0.0099,0.7879999999999999,0.601,2.3e-5,5,0.105,-6.672999999999999,major,0.0413,139.92600000000002,4,0.242,Cutting Ties
57,345.981,0.0221,0.8690000000000001,0.29100000000000004,0.121,9,0.0437,-11.955,minor,0.0946,106.991,4,0.5670000000000001,Cutting Ties - FVHM Remix
24,256.69,0.016,0.374,0.899,0,4,0.281,-5.933,minor,0.312,83.88,4,0.677,Cyber Tech Suits
79,157.175,0.0852,0.6579999999999999,0.748,0,11,0.0789,-5.8020000000000005,minor,0.142,179.919,4,0.69,D'estate non vale (feat. Ana Mena)
9,209.986,0.0463,0.594,0.961,0,6,0.853,-5.443,minor,0.33799999999999997,113.126,4,0.531,D.A.N.C.E.
68,159.026,0.314,0.58,0.841,0,2,0.199,-4.073,minor,0.0324,165.93599999999998,3,0.964,Dámaso
48,283.226,0.136,0.804,0.61,0,1,0.366,-8.433,major,0.428,96.904,4,0.597,Déjà Vu (Uptown Baby)
75,211.437,0.102,0.84,0.789,0,1,0.309,-4.695,minor,0.0949,92.018,4,0.619,Díganle - Tainy Remix
56,222.653,0.108,0.752,0.856,0,2,0.745,-5.832999999999999,major,0.233,103.741,4,0.403,Da Art of Storytellin' (Pt. 1)
28,136.093,0.0137,0.612,0.659,0,6,0.417,-6.995,minor,0.406,99.137,4,0.393,Da Rockwilder
22,248.506,0.0272,0.654,0.907,0,1,0.147,-3.741,minor,0.349,170.00799999999998,4,0.499,Daddy
56,207.893,0.27,0.764,0.775,0.767,5,0.156,-6.907,minor,0.0368,124.424,4,0.936,Daddy Cool
54,126.163,0.246,0.662,0.605,0.0137,6,0.145,-10.149,major,0.649,76.374,4,0.6940000000000001,Daffodils
6,298.133,0.0412,0.723,0.539,0.0132,0,0.0343,-8.041,major,0.038,108.946,4,0.28300000000000003,Daffodils
0,178.703,0.00295,0.802,0.564,0.536,11,0.308,-7.734,minor,0.111,140.031,4,0.621,Dagger Jacker
57,181.982,0.285,0.758,0.597,0,0,0.155,-5.564,major,0.0309,87.749,4,0.679,Damn
60,133.714,0.24,0.6609999999999999,0.916,0,5,0.207,-1.618,major,0.0522,104.846,4,0.6579999999999999,Dana (feat. Numidia)
51,237.266,0.0158,0.797,0.867,2.79e-6,11,0.0868,-5.242000000000001,minor,0.0696,127.974,4,0.716,Dance Again
20,215.391,0.133,0.846,0.629,0,0,0.0867,-4.475,major,0.115,120.051,4,0.7120000000000001,Dance For Me
46,289.013,2.99e-5,0.645,0.768,4.49e-5,8,0.276,-6.211,major,0.036,120.966,4,0.0986,Dance In The Dark
34,231.8,0.0334,0.809,0.818,0.00264,1,0.196,-3.432,minor,0.0373,109.821,4,0.632,Dance With Me
26,209.893,3.09e-5,0.537,0.8170000000000001,2.27e-5,0,0.239,-4.787,major,0.0401,151.526,4,0.6,Dance With You
31,180.266,0.00522999999999999,0.62,0.961,0,11,0.0854,-3.198,minor,0.154,114.448,4,0.449,"Dance, Dance"
76,180.266,0.00494,0.616,0.961,0,11,0.078,-3.1439999999999997,minor,0.139,114.492,4,0.523,"Dance, Dance"
37,199.666,0.00143,0.745,0.411,3.29e-4,2,0.0757,-16.298,major,0.0404,120.833,4,0.853,Dancin' Cowboys
77,164.009,0.27,0.659,0.617,0,11,0.187,-5.862,minor,0.0649,119.858,4,0.187,Dancing in the Moonlight
29,260.004,0.851,0.608,0.174,1.92e-5,1,0.0855,-8.796,major,0.0332,112.175,4,0.193,Dancing On My Own
30,231.093,0.177,0.512,0.933,0.00129,9,0.573,-4.343,major,0.0504,100.543,4,0.71,Dancing Queen
80,235.946,0.0529,0.662,0.602,0,4,0.35600000000000004,-5.369,minor,0.0401,133.969,3,0.29,Dangerous Woman
61,182.594,0.499,0.5579999999999999,0.455,0,8,0.0992,-7.337000000000001,minor,0.0382,160.096,4,0.316,Dante's Creek
71,198.786,0.078,0.6990000000000001,0.917,0,0,0.065,-4.897,major,0.115,130.04,4,0.889,Danza Kuduro
76,198.773,0.0846,0.4,0.915,0,0,0.0503,-4.89,major,0.28,88.917,3,0.878,Danza Kuduro
0,318.413,0.0811,0.476,0.8109999999999999,0.00173999999999999,7,0.102,-5.072,minor,0.0337,147.08,4,0.187,Dark Matter
5,299.386,0.16399999999999998,0.349,0.337,2.79e-4,3,0.12,-8.982000000000001,major,0.0293,80.285,4,0.0389,Darlin'
1,259.462,0.0124,0.867,0.563,0,1,0.0536,-8.431000000000001,major,0.141,147.97299999999998,4,0.502,Dat Side
36,208.619,0.0315,0.728,0.336,0.879,7,0.124,-11.41,major,0.18899999999999997,78.90899999999999,4,0.434,Data Entry
39,266.017,0.09,0.6759999999999999,0.593,0,7,0.192,-11.663,minor,0.413,138.735,4,0.287,Day Dreaming (feat. Floyd Miles)
12,254.026,0.0545,0.8059999999999999,0.613,0,9,0.129,-11.08,minor,0.37200000000000005,91.497,4,0.688,"Day One (feat. Big L, A.G., Lord Finesse, & O.C.)"
41,201.639,0.0506,0.7020000000000001,0.843,0,7,0.1,-4.06,minor,0.106,109.91,4,0.55,Days
37,222.372,0.364,0.659,0.39,0.145,8,0.0997,-12.915,major,0.0361,119.969,4,0.254,Days Go By
21,247.153,0.423,0.589,0.495,0,2,0.113,-8.588,major,0.035,159.859,4,0.188,De Corazón
29,259.786,0.0897,0.8009999999999999,0.857,0,4,0.171,-4.1739999999999995,major,0.275,185.958,4,0.946,De Donde Vengo Yo
51,212.893,0.00487,0.542,0.7140000000000001,0.298,2,0.33399999999999996,-8.045,major,0.02799999999999999,124.26,4,0.76,De Música Ligera
55,233.32,0.573,0.919,0.677,3.35e-6,7,0.212,-5.1579999999999995,major,0.0374,129.99200000000002,4,0.973,De Rodillas Te Pido
40,167.866,0.8140000000000001,0.561,0.669,1.01e-4,1,0.101,-4.156000000000001,major,0.0339,93.153,4,0.8059999999999999,Deacon Rides Again
48,191.756,0.00151,0.368,0.968,0,2,0.419,-2.7089999999999996,major,0.0737,168.025,4,0.52,Dead and Gone
52,186.4,1.69e-4,0.523,0.972,0.0187,9,0.123,-4.4510000000000005,major,0.119,102.64,4,0.501,Dead Cell
10,180.146,0.263,0.7090000000000001,0.79,2.35e-6,11,0.0432,-6.944,major,0.15,92.014,4,0.71,Dead Man
36,235.586,0.0262,0.579,0.713,0.767,9,0.0887,-14.359000000000002,major,0.0491,93.11,4,0.23,Deadline
55,201.426,2.5299999999999e-4,0.611,0.981,0.0155,6,0.0656,-3.503,major,0.0516,115.97,4,0.522,Deal with the Devil
7,225.626,0.0049,0.415,0.94,0,0,0.14300000000000002,-4.874,major,0.0887,134.392,4,0.439,Deanna
70,218.929,0.519,0.688,0.348,0,5,0.341,-8.227,major,0.149,84.90899999999999,4,0.58,dear insecurity (feat. ben abraham)
69,182.826,0.00725,0.465,0.8959999999999999,0,2,0.206,-3.1260000000000003,major,0.0795,181.014,4,0.569,"Dear Maria, Count Me In"
57,265.746,0.299,0.396,0.802,0,1,0.0822,-6.428,major,0.26,138.15200000000002,4,0.648,Death Do Us Part
1,287.935,0.00695999999999999,0.502,0.879,6.81e-6,8,0.363,-5.499,minor,0.0505,134.967,4,0.608,Deathwish
66,279.346,0.32299999999999995,0.768,0.755,0,9,0.208,-4.331,minor,0.0422,132.002,4,0.8340000000000001,Debate De 4
58,303.4,0.777,0.6609999999999999,0.61,0,8,0.0475,-9.824,major,0.0707,96.402,4,0.452,Decisiones
42,147,3.41e-6,0.449,0.968,0.00172,9,0.195,-4.507,minor,0.0861,174.148,4,0.698,Decompose
3,224.706,0.43700000000000006,0.586,0.465,0,4,0.127,-10.007,minor,0.0275,133.966,4,0.241,Decorate
54,74.311,0.8290000000000001,0.441,0.456,2.1899999999999e-4,4,0.14400000000000002,-13.291,major,0.413,81.846,4,0.33899999999999997,Dedication
37,245.813,0.431,0.512,0.7340000000000001,0,8,0.226,-5.4479999999999995,minor,0.43799999999999994,93.995,4,0.168,Dedication (feat. Kendrick Lamar)
0,245.813,0.431,0.512,0.7340000000000001,0,8,0.226,-5.4479999999999995,minor,0.43799999999999994,93.995,4,0.168,Dedication (feat. Kendrick Lamar)
32,389.142,0.0109,0.7509999999999999,0.765,0.914,9,0.105,-7.031000000000001,major,0.0682,140.004,4,0.6759999999999999,Deep & Pumping Sound
54,184.68,0.00419,0.792,0.906,0.586,1,0.061,-1.538,major,0.0592,126.016,4,0.471,Deep Down Low
69,208.095,0.0154,0.677,0.848,0.00110999999999999,7,0.27699999999999997,-6.14,minor,0.0741,125.068,4,0.469,Deep End - Eden Prince Remix
31,163.56,0.968,0.86,0.307,0.00267,3,0.22,-13.644,major,0.0552,114.806,4,0.964,Deep In the Heart of Texas
45,230.416,0.28600000000000003,0.551,0.369,1.99e-6,2,0.0835,-11.291,minor,0.487,95.309,4,0.297,DEEPER - prod. BIRTHDAY BOY
3,187.48,0.0057,0.745,0.8759999999999999,1.09e-6,5,0.147,-5.655,minor,0.0285,115.978,4,0.931,Default
42,264,0.6890000000000001,0.7090000000000001,0.531,0.00155,9,0.648,-8.128,minor,0.0347,120.013,4,0.278,Defenders of the Glam
61,206.471,0.03,0.667,0.879,0,8,0.157,-4.197,major,0.359,119.746,5,0.71,Definition
49,205.453,0.584,0.429,0.431,0,7,0.122,-8.626,minor,0.037,146.32,4,0.381,Deja De Llorar
74,264.746,0.361,0.653,0.409,1.1999999999999e-4,9,0.18899999999999997,-11.446,major,0.421,174.324,4,0.187,Deja Vu
43,265.866,0.529,0.743,0.43700000000000006,0.00286,10,0.0616,-12.567,minor,0.0379,94.542,4,0.928,Dejala
55,262.157,0.00383999999999999,0.8220000000000001,0.58,0.00221,0,0.0758,-8.472999999999999,minor,0.0303,119.992,4,0.961,Dejando Libre el Amor
57,181.906,0.498,0.349,0.41,0,7,0.113,-10.299,major,0.033,115.656,3,0.667,Dejenme Si Estoy Llorando
34,188.506,0.7440000000000001,0.455,0.336,0,10,0.327,-16.548,major,0.0355,152.869,4,0.6459999999999999,Del Assire
8,422.06,0.907,0.218,0.3670000000000001,0.00188,2,0.132,-10.105,major,0.0432,70.109,4,0.223,Delam Gerefteh
55,352.025,0.00416,0.797,0.489,0.175,4,0.0472,-11.049,minor,0.0721,117.993,4,0.725,Delusions - Larse Mix
52,230.4,0.0061,0.546,0.993,0.253,1,0.232,-2.068,major,0.396,150,4,0.445,Dem Hands Doe
59,194.363,0.0291,0.8270000000000001,0.6759999999999999,7.28e-5,1,0.07400000000000001,-6.414,major,0.0481,100.037,4,0.5529999999999999,Dennis
45,233.661,0.499,0.745,0.265,0.628,1,0.104,-12.612,major,0.04099999999999999,110.003,4,0.121,Depraved
52,288.933,0.0345,0.57,0.945,4.43e-6,7,0.175,-3.636,minor,0.053,136.285,4,0.593,Desátame
44,233.079,0.486,0.161,0.482,0.409,1,0.371,-11.21,minor,0.0472,161.092,5,0.0926,Desafío
72,227.693,0.171,0.78,0.929,0,11,0.0677,-0.7390000000000001,minor,0.0532,95.012,4,0.8370000000000001,Desde Esa Noche
46,259.87,0.953,0.489,0.114,0.87,10,0.0921,-22.055999999999997,minor,0.0331,124.022,4,0.0927,Desert Winds
40,224.673,0.275,0.7170000000000001,0.7190000000000001,0,10,0.254,-3.861,minor,0.0905,95.032,4,0.5479999999999999,Deserve
59,227.4,0.0196,0.78,0.879,6.64e-6,6,0.138,-8.379,minor,0.0691,98.233,4,0.889,Desesperada
63,179.36,2.12e-4,0.49,0.8270000000000001,0.00406,8,0.112,-9.481,major,0.0482,108.577,4,0.626,Desire
39,248.759,0.6,0.662,0.524,1.75e-4,1,0.276,-7.722,major,0.273,125.065,3,0.5720000000000001,desires
80,228.2,0.208,0.659,0.802,0,2,0.123,-4.79,major,0.14800000000000002,177.93599999999998,4,0.863,Despacito (Featuring Daddy Yankee)
45,228.2,0.209,0.66,0.7859999999999999,0,2,0.112,-4.757,major,0.17,177.833,4,0.846,Despacito (Featuring Daddy Yankee)
63,198.946,0.0582,0.691,0.631,0,5,0.16899999999999998,-7.239,major,0.0377,93.984,4,0.5770000000000001,Despacito x Shape Of You
49,329.413,0.774,0.614,0.601,0.841,2,0.117,-6.392,major,0.0386,122.999,4,0.514,Destinations
52,184.868,0.00549,0.511,0.813,0.00207,0,0.0969,-6.78,major,0.0357,121.801,4,0.826,Destroyer
61,222.373,0.0663,0.6709999999999999,0.6709999999999999,0,6,0.213,-7.57,minor,0.0467,173.887,4,0.888,Desvelado
51,278.871,0.184,0.7240000000000001,0.77,3.7e-5,4,0.243,-4.024,major,0.0533,176.243,4,0.935,Detalles
56,308.133,0.6,0.518,0.25,6.01e-4,9,0.139,-17.864,major,0.0269,87.689,4,0.642,Detalles (Detalhes)
33,250.533,0.0808,0.627,0.5760000000000001,1.06e-5,4,0.228,-10.429,minor,0.0288,96.417,4,0.6509999999999999,Deus
79,137.045,0.309,0.797,0.78,5.45e-5,1,0.18899999999999997,-6.044,minor,0.0574,102.057,4,0.823,Devagarinho
56,229.533,0.00193,0.588,0.892,9.91e-4,2,0.32,-4.322,major,0.0337,95.905,4,0.565,Devil On My Shoulder
44,172.245,0.921,0.684,0.27699999999999997,6.54e-6,4,0.124,-13.1,major,0.0533,145.155,4,0.642,Devil Woman
51,192.933,0.175,0.6859999999999999,0.7290000000000001,8.33e-4,7,0.13699999999999998,-4.848,major,0.0298,123.546,4,0.79,Devils Haircut
3,175.984,0.0277,0.591,0.913,0,4,0.24,-3.443,minor,0.0479,126.997,4,0.66,Devotion
84,239.834,0.129,0.499,0.638,0,0,0.631,-6.145,major,0.0438,89.98,4,0.253,Diamond Heart
55,268.949,0.0648,0.5920000000000001,0.536,0.00977,5,0.588,-10.333,minor,0.0451,176.00400000000002,4,0.361,Diamonds
77,220.826,0.13699999999999998,0.8170000000000001,0.635,7.85e-6,5,0.245,-5.718999999999999,minor,0.138,103.029,4,0.777,Dicen
34,162,0.36,0.58,0.573,0.583,7,0.271,-11.446,minor,0.42,83.792,4,0.381,Did You Get That on Tape?
47,196.832,0.119,0.5920000000000001,0.848,0,1,0.624,-5.501,minor,0.392,160.637,5,0.825,Diet
64,213.06,0.337,0.655,0.8109999999999999,0,0,0.093,-4.647,major,0.0322,153.968,4,0.737,Diez Mil Maneras
46,180,0.0411,0.919,0.502,0.00144,1,0.0993,-9.538,major,0.21,139.037,4,0.584,Different League
42,197.389,1.36e-4,0.511,0.917,0,5,0.27,-4.654,major,0.0826,125.001,4,0.177,Digging My Own Grave
34,231.231,0.00377999999999999,0.8809999999999999,0.5660000000000001,6.83e-6,2,0.204,-7.562,major,0.136,140.04,4,0.232,Digital Dash
0,357.693,0.41,0.581,0.412,0.8420000000000001,4,0.105,-12.298,minor,0.0673,199.984,4,0.194,Digital Versicolor
40,336.226,0.0888,0.5720000000000001,0.937,0.0544,8,0.145,-6.64,major,0.182,171.476,4,0.856,Dile Que Vuelva
79,289.173,0.211,0.725,0.534,2.9100000000000003e-5,2,0.221,-8.363999999999999,minor,0.16699999999999998,168.11900000000003,4,0.621,Dilemma
29,209.866,0.652,0.58,0.374,0,4,0.221,-15.178,major,0.0317,142.369,4,0.596,"Dim Lights, Thick Smoke (And Loud, Loud Music)"
1,195.866,0.025,0.746,0.595,1.24e-5,1,0.0413,-15.984000000000002,major,0.0462,113.921,4,0.893,Dime Que Me Quieres (Bring A Little Lovin)
37,161.093,0.00436,0.701,0.779,0,11,0.121,-4.657,minor,0.0647,119.974,4,0.451,Dinero - English Version
0,285.733,0.56,0.583,0.6559999999999999,3.2e-4,5,0.114,-8.809,major,0.0709,170.113,4,0.612,Dios Mio (feat. Descemer Bueno)
82,127.2,0.0152,0.877,0.562,0,9,0.0933,-7.096,major,0.26,99.977,4,0.376,Dip
72,298.853,0.107,0.64,0.889,0,2,0.33899999999999997,-3.073,major,0.322,99.931,4,0.436,Dirrty (feat. Redman)
0,245.173,0.0361,0.765,0.6459999999999999,1.25e-6,1,0.282,-7.101,major,0.33899999999999997,163.908,4,0.667,Dirt Off Your Shoulder
55,197.678,1.2e-5,0.234,0.927,3.86e-5,5,0.114,-5.869,minor,0.433,131.003,3,0.278,Dirty
72,231.933,0.214,0.6679999999999999,0.906,0.00229,11,0.135,-4.881,minor,0.17,135.653,4,0.507,Dirty Deeds Done Dirt Cheap
70,193.653,4e-4,0.453,0.942,2.65e-6,10,0.667,-4.256,major,0.0466,143.85,4,0.457,Dirty Little Secret
70,278.373,0.108,0.359,0.648,0.0135,3,0.0555,-7.06,major,0.035,111.733,4,0.133,Dirty Paws
54,135.284,0.675,0.75,0.224,3.15e-4,7,0.102,-15.164,major,0.0577,110.045,4,0.0562,Disappointed
50,160.522,0.0503,0.685,0.92,0.901,8,0.0605,-5.875,major,0.0297,123.011,4,0.625,Dished (Male Stripper) - Edit
9,202.751,0.022,0.71,0.547,6.04e-5,1,0.12,-8.215,major,0.0691,152.003,4,0.142,Disrespectful
42,227.078,0.04,0.57,0.489,5.550000000000001e-5,9,0.105,-6.431,minor,0.0397,130.893,4,0.104,Distant
46,107.865,0.858,0.693,0.267,0.412,0,0.0762,-12.481,major,0.0393,89.00200000000001,4,0.536,Distant Memories
55,221.693,0.0666,0.6940000000000001,0.812,5.33e-4,11,0.211,-6.473,minor,0.0355,129.988,4,0.522,Distant Past
62,191.266,0.8759999999999999,0.604,0.363,0.166,10,0.165,-11.674,major,0.0295,88.37700000000001,4,0.672,Distant Sures
46,213.35,0.256,0.34299999999999997,0.426,0.00218,3,0.0857,-7.112,minor,0.0303,111.158,4,0.135,Distrust
60,210.426,0.0188,0.682,0.948,0,7,0.1,-4.476,minor,0.0438,106.976,4,0.779,Dive
64,220.432,0.341,0.68,0.541,1.02e-6,2,0.23,-5.909,major,0.032,97.005,4,0.447,Dive With Me
51,268.292,0.322,0.763,0.5379999999999999,0.83,0,0.118,-8.865,minor,0.0366,122.986,4,0.069,Diving with Whales - Daniel Portman Radio Mix
24,135.933,0.551,0.611,0.422,1.06e-6,5,0.0675,-12.797,major,0.0733,193.921,4,0.8809999999999999,Divorce Me C.O.D.
74,211.776,9.56e-4,0.8290000000000001,0.695,0.17800000000000002,1,0.112,-5.561,major,0.0473,102.018,4,0.369,DJ Turn It Up
77,223.122,0.022,0.598,0.775,0,1,0.0677,-4.035,minor,0.0545,129.819,4,0.687,DNA
22,272.394,0.18600000000000003,0.5479999999999999,0.532,2.63e-4,5,0.217,-7.596,major,0.0323,85.03,4,0.405,Do I Wanna Know?
43,226.426,0.00151,0.421,0.757,0.0422,0,0.116,-6.034,major,0.0324,140.102,4,0.672,Do It All Over Again
56,252.666,0.119,0.597,0.564,0,1,0.229,-6.968,major,0.23,135.92,4,0.233,Do Not Disturb
16,164.48,0.0761,0.5770000000000001,0.772,0.665,2,0.299,-11.97,major,0.0476,125.023,4,0.435,Do Not Go Gentle
4,212.027,0.00517,0.747,0.5920000000000001,1.4800000000000002e-5,8,0.124,-6.334,major,0.0457,110.991,3,0.17600000000000002,do re mi
53,176,0.35100000000000003,0.722,0.585,0.867,5,0.111,-9.824,minor,0.039,88.00200000000001,4,0.365,Do Some Real
66,170.434,0.263,0.782,0.508,0.0706,9,0.157,-7.153,major,0.231,137.954,4,0.35600000000000004,Do That
30,300.104,3.6e-4,0.677,0.486,0.294,5,0.0983,-10.134,minor,0.442,140.012,4,0.184,Do This Thing
64,143.4,0.262,0.6609999999999999,0.557,0,4,0.0557,-8.244,major,0.049,125.445,4,0.957,Do Wah Diddy Diddy
65,227.306,0.326,0.789,0.8270000000000001,1e-5,9,0.0949,-4.373,major,0.0647,97.518,4,0.574,Do What U Want
43,200.34,0.141,0.748,0.767,5.06e-6,10,0.0999,-5.335,minor,0.162,112.025,4,0.821,Do What You Like
38,245.733,0.424,0.647,0.233,0.00141999999999999,7,0.0914,-13.15,major,0.0361,165.928,4,0.403,Do Ya'
37,193.816,0.00188,0.602,0.433,0.336,4,0.18,-13.092,minor,0.0308,140.034,4,0.28800000000000003,Do You (Jaisua Remix)
66,125.826,0.218,0.552,0.742,0,0,0.33899999999999997,-7.962999999999999,major,0.0454,138.591,4,0.7509999999999999,Do You Believe in Magic?
61,218.853,0.536,0.687,0.551,1.95e-4,6,0.101,-5.212000000000001,minor,0.0708,142.009,4,0.147,Do You Feel This Way (feat. Whethan)
50,172.666,0.611,0.597,0.71,0,5,0.104,-9.798,major,0.0378,150.13,4,0.763,Do You Love Me
60,233.333,8.6e-5,0.223,0.8909999999999999,4.2199999999999e-4,7,0.107,-4.918,major,0.133,170.6,4,0.5579999999999999,Do You Really Want It
60,275.986,0.114,0.677,0.509,0.0134,5,0.0659,-7.472,major,0.0252,93.042,4,0.525,Do You Remember? - 2016 Remastered
55,231.924,0.841,0.36,0.223,0.727,2,0.0947,-19.5,major,0.0337,99.75,4,0.0519,Do You Rise
74,279.256,0.0583,0.878,0.527,0,4,0.0976,-5.194,minor,0.111,129.964,4,0.17800000000000002,Do You Understand? (feat. Gunna & Tory Lanez)
65,210.85,0.00977,0.391,0.8,3.08e-6,2,0.32899999999999996,-2.761,major,0.0523,83.81,4,0.398,Do Your Worst
50,185.04,0.163,0.75,0.411,0.215,0,0.511,-14.443,major,0.0313,111.666,4,0.433,Does Fort Worth Ever Cross Your Mind
41,137.493,0.649,0.454,0.326,0,11,0.129,-11.214,major,0.0283,107.64,4,0.708,Does My Ring Hurt Your Finger
51,275.32,0.644,0.295,0.523,0,9,0.6920000000000001,-6.63,minor,0.0331,149.622,4,0.264,"Dog Days Are Over - MTV Unplugged, 2012"
60,251.12,0.0467,0.7120000000000001,0.7170000000000001,2.19e-6,7,0.134,-5.98,major,0.0888,80.987,4,0.4920000000000001,Doin' Time
62,204.541,0.0649,0.8320000000000001,0.625,0,8,0.105,-5.999,minor,0.281,130.03799999999998,4,0.574,Doin 2 Much
58,250.586,0.241,0.706,0.732,0.107,9,0.105,-8.35,minor,0.0501,98.019,4,0.7090000000000001,Doing Good
21,350.023,0.557,0.775,0.488,0.809,5,0.12,-10.839,minor,0.036,117.983,4,0.403,Dolce
61,186.206,0.944,0.369,0.174,0.912,10,0.259,-18.425,major,0.0315,116.003,4,0.0811,Dolphin Diver
59,302.218,0.149,0.727,0.693,0.00191,0,0.156,-6.007999999999999,major,0.0241,100.978,4,0.6709999999999999,Dominoes
38,232,0.111,0.809,0.616,1.1599999999999e-4,6,0.105,-11.343,minor,0.0757,149.974,4,0.433,Don't BAB - The Ivyson Tour
38,143.8,0.742,0.37,0.606,0.0015,0,0.199,-6.527,major,0.0374,163.967,4,0.956,Don't Be Angry
64,122.893,0.856,0.6970000000000001,0.55,3.4399999999999996e-5,2,0.0907,-11.496,major,0.18,84.802,4,0.8440000000000001,Don't Be Cruel
10,319.36,0.0148,0.883,0.465,0,11,0.175,-13.765999999999998,major,0.3670000000000001,98.431,4,0.856,Don't Believe The Hype
52,241.079,0.044,0.8079999999999999,0.908,0,11,0.184,-4.06,major,0.384,139.796,4,0.483,Don't Believe You
69,272.08,0.00603,0.879,0.643,1.42e-6,1,0.0992,-3.709,major,0.0888,120.012,4,0.5820000000000001,Don't Cha
40,272.08,0.00542,0.875,0.631,2.54e-6,1,0.127,-3.475,major,0.099,120.002,4,0.5489999999999999,Don't Cha
49,257.053,0.0795,0.537,0.382,0.00115,7,0.114,-15.568,minor,0.0245,148.061,4,0.33799999999999997,Don't Close Your Eyes
55,142.044,0.154,0.85,0.639,0,0,0.165,-8.207,major,0.24,130.017,4,0.51,Don't Cry
33,176.226,0.006,0.46,0.765,2.14e-6,2,0.111,-13.655,major,0.179,167.764,4,0.196,Don't Dictate - Demo
59,256,0.0037200000000000002,0.7559999999999999,0.637,4.55e-4,9,0.325,-6.211,major,0.251,149.989,4,0.311,Don't Even Trip (feat. Moneybagg Yo)
47,171.428,0.825,0.539,0.29,0.324,1,0.15,-10.788,major,0.103,83.79,4,0.111,Don't Give Up
21,274.266,0.173,0.7290000000000001,0.846,2.18e-6,5,0.0811,-8.841000000000001,major,0.0358,131.472,4,0.747,Don't Go Breaking My Heart
75,275.44,0.177,0.728,0.8240000000000001,1.48e-6,5,0.06,-8.632,major,0.0353,131.468,4,0.787,Don't Go Breaking My Heart
49,197.25,3.37e-4,0.511,0.97,1.4e-5,5,0.402,-2.299,major,0.0531,160.04399999999998,4,0.26899999999999996,Don't Hate The 808 (feat. Lafa Taylor)
